fuel_type_code,station_name,street_address,city,state_abbr,zip,status_code,groups_with_access_code,access_days_time,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,latitude,longitude,ev_pricing,county,geoid
ELEC,UC IRVINE SSPS G FLR 04,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647581,-117.83693,,Orange,12095
ELEC,UC IRVINE SSPS G FLR 04,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647581,-117.83693,,Orange,06059
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,51137
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,50017
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,48361
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,37135
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,36071
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,18117
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,12095
ELEC,UC IRVINE SSPS G FLR 11,4502-4564 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647688,-117.836886,,Orange,06059
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,51137
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,50017
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,48361
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,37135
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,36071
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,18117
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,12095
ELEC,UC IRVINE SSPS 3RD FLR 04,4302 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.6474,-117.837146,,Orange,06059
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,51137
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,50017
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,48361
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,37135
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,36071
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,18117
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,12095
ELEC,UC IRVINE MPS 1ST FLR 05,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650952,-117.846178,,Orange,06059
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,51137
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,50017
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,48361
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,37135
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,36071
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,18117
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,12095
ELEC,UC IRVINE MPS 1ST FLR 06,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650981,-117.846174,,Orange,06059
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,51137
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,50017
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,48361
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,37135
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,36071
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,18117
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,12095
ELEC,UC IRVINE MPS 1ST FLR 04,4002 Mesa Rd,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.650916,-117.846184,,Orange,06059
ELEC,HAMPTON NAPA HISNAPA2,935 Hartle Ct,Napa,CA,94559,E,Public,24 hours daily,,2,,38.282826,-122.281763,,Napa,06055
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,51137
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,50017
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,48361
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,37135
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,36071
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,18117
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,12095
ELEC,UC IRVINE SSPS G FLR 16,4502 Campus Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.647757,-117.837377,,Orange,06059
ELEC,EAST PARKING 6TH FLOOR 1,734 Fairmount Ave S,Pasadena,CA,91105,E,Public,24 hours daily,,2,,34.133697,-118.151561,,Los Angeles,06037
ELEC,EAST PARKING 6TH FLOOR 3,734 Fairmount Ave S,Pasadena,CA,91105,E,Public,24 hours daily,,2,,34.133631,-118.151479,,Los Angeles,06037
ELEC,EAST PARKING 6TH FLOOR 2,734 Fairmount Ave S,Pasadena,CA,91105,E,Public,24 hours daily,,2,,34.133593,-118.15153,,Los Angeles,06037
ELEC,THE COVE EV GL3 6,101 Oyster Point Blvd,South San Francisco,CA,94080,E,Public,24 hours daily,,2,,37.662645,-122.396844,,San Mateo,06081
ELEC,THE COVE EV GL2 9,101 Oyster Point Blvd,South San Francisco,CA,94080,E,Public,24 hours daily,,2,,37.662748,-122.396629,,San Mateo,06081
ELEC,THE COVE EV GL1 1,101 Oyster Point Blvd,South San Francisco,CA,94080,E,Public,24 hours daily,,1,,37.662144,-122.396416,,San Mateo,06081
ELEC,GRATON CASINO SELF PARK L2 2,288 Golf Course Drive,Rohnert Park,CA,94928,E,Public,24 hours daily,,2,,38.36181,-122.724065,,Sonoma,06097
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,51137
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,50017
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,48361
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,37135
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,36071
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,18117
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,12095
ELEC,UC IRVINE APS FLR 1 L1 25,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642776,-117.837313,,Orange,06059
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,51137
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,50017
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,48361
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,37135
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,36071
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,18117
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,12095
ELEC,UC IRVINE APS FLR 1 L1 23,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.642805,-117.837442,,Orange,06059
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,51137
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,50017
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,48361
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,37135
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,36071
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,18117
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,12095
ELEC,UC IRVINE STATION 8,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643487,-117.83814,,Orange,06059
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,51137
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,50017
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,48361
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,37135
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,36071
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,18117
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,12095
ELEC,UC IRVINE STATION 7,651 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,1,,33.643495,-117.838168,,Orange,06059
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,51137
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,50017
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,48361
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,37135
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,36071
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,18117
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,12095
ELEC,UC IRVINE APS FLR 1 L1 22,35-63 E Peltason Dr,Irvine,CA,92617,E,Public,24 hours daily,,2,,33.64282,-117.837512,,Orange,06059
ELEC,UCSD PANGEA 5-1,Pangea Parking Structure Scholars Dr N,San Diego,CA,92093,E,Public,24 hours daily,,2,,32.884282,-117.242718,,San Diego,06073
ELEC,LOT M LOT M- 2,9001 Stockdale Hwy,Bakersfield,CA,93311,E,Public,24 hours daily,,2,,35.350687,-119.101955,,Kern,06029
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,51137
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,50017
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,48361
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,37135
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,36071
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,18117
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,12095
ELEC,HOAG   HOSPITAL HHCI - SC 2,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662566,-117.774514,,Orange,06059
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,51137
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,50017
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,48361
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,37135
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,36071
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,18117
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,12095
ELEC,HOAG   HOSPITAL HHCI - SC 1,16305 Sand Canyon,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.662601,-117.774462,,Orange,06059
ELEC,PLAYA VISTA CAMPUS 03,12035 E Waterfront Dr,Los Angeles,CA,90094,E,Public,24 hours daily,,2,,33.982548,-118.405357,,Los Angeles,06037
ELEC,PLAYA VISTA CAMPUS 01,12035 E Waterfront Dr,Los Angeles,CA,90094,E,Public,24 hours daily,,2,,33.982525,-118.405408,,Los Angeles,06037
ELEC,PLAYA VISTA CAMPUS 04,12035 E Waterfront Dr,Los Angeles,CA,90094,E,Public,24 hours daily,,2,,33.982557,-118.405333,,Los Angeles,06037
ELEC,PLAYA VISTA CAMPUS 02,12035 E Waterfront Dr,Los Angeles,CA,90094,E,Public,24 hours daily,,2,,33.982536,-118.40538,,Los Angeles,06037
ELEC,10100 SM BLVD ANNEX L,10100 Santa Monica Blvd,Los Angeles,CA,90067,E,Public,24 hours daily,,2,,34.06165,-118.416662,,Los Angeles,06037
ELEC,10100 SM BLVD ANNEX R,10100 Santa Monica Blvd,Los Angeles,CA,90067,E,Public,24 hours daily,,2,,34.061667,-118.416644,,Los Angeles,06037
ELEC,10100 SM BLVD TOWER R,10100 Santa Monica Blvd,Los Angeles,CA,90067,E,Public,24 hours daily,,2,,34.061686,-118.416606,,Los Angeles,06037
ELEC,BUILDING 2 B2 EV #1,195 Champion Ct,San Jose,CA,95134,E,Public,24 hours daily,,2,,37.410659,-121.95159,,Santa Clara,06085
ELEC,BUILDING 2 B2 EV #3,195 Champion Ct,San Jose,CA,95134,E,Public,24 hours daily,,2,,37.410621,-121.951489,,Santa Clara,06085
ELEC,CNTYOFRIVERSIDE DPSS ADM LEV 2,4060 County Circle Dr.,Riverside,CA,92503,E,Public,24 hours daily,,2,,33.916548,-117.4622,,Riverside,06065
ELEC,APOLLO 2120 PARK PL 2,2120 Park Pl,El Segundo,CA,90245,E,Public,24 hours daily,,2,,33.904416,-118.387389,,Los Angeles,06037
ELEC,COUNTY EMPLOYEE PS2 #6,751 S Bascom Ave,San Jose,CA,95128,E,Public,24 hours daily,,2,,37.31415,-121.934844,,Santa Clara,06085
ELEC,COUNTY EMPLOYEE PS2 #3,751 S Bascom Ave,San Jose,CA,95128,E,Public,24 hours daily,,2,,37.314337,-121.935268,,Santa Clara,06085
ELEC,COUNTY RSC LOT 2,751 S Bascom Ave,San Jose,CA,95128,E,Public,24 hours daily,,2,,37.312808,-121.935639,,Santa Clara,06085
ELEC,COUNTY RSC LOT 1,751 S Bascom Ave,San Jose,CA,95128,E,Public,24 hours daily,,2,,37.312831,-121.935692,,Santa Clara,06085
ELEC,CNTYOFRIVERSIDE RIVCA SUPERVS1,3444 10th St,Riverside,CA,92501,E,Public,24 hours daily,,2,,33.978363,-117.373033,,Riverside,06065
ELEC,CALTRANS - D3 GATEWAY EV-3,703 B Street,Marysville,CA,95901,E,Public,24 hours daily,,2,,39.143894,-121.585271,,Yuba,06115
ELEC,CALTRANS - D3 CHARGER EV-4,703  B Street,Marysville,CA,95901,E,Public,24 hours daily,,2,,39.144023,-121.585243,,Yuba,06115
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,51137
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,50017
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,48361
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,37135
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,36071
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,18117
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,12095
ELEC,SPORTS CENTER SPORTS CENTER N,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.558333,-117.627486,,Orange,06059
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,51137
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,50017
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,48361
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,37135
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,36071
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,18117
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,12095
ELEC,SPORTS CENTER SPORTS CENTER W,30 Terrace Rd,Ladera Ranch,CA,92694,E,Public,24 hours daily,,2,,33.557896,-117.627265,,Orange,06059
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,51137
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,50017
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,48361
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,37135
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,36071
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,18117
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,12095
ELEC,IRVINE  CO  OFC 350 SPECTRUM 04,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,2,,33.654465,-117.748294,,Orange,06059
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,51137
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,50017
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,48361
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,37135
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,36071
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,18117
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,12095
ELEC,IRVINE  CO  OFC 350 SPECTRUM 01,22055-22083 Irvine Center Dr,Irvine,CA,92618,E,Public,24 hours daily,,1,,33.654386,-117.748191,,Orange,06059
ELEC,ENCINO MED PLZ STATION 1,5400 Balboa Blvd,Los Angeles,CA,91316,E,Public,24 hours daily,,2,,34.169456,-118.500642,,Los Angeles,06037
